Timestamp,District,Hour,DayOfWeek,Latency_ms,PacketLoss_Percent,MPLS_Bandwidth_Usage_Percent,Temperature_C,Status
2026-07-11 14:42:10,حزم العدين,14,5,46.6,1.02,21.93,30.5,طبيعي
2026-07-11 15:05:22,حزم العدين,15,5,36.92,0.64,59.56,28.0,طبيعي
2026-07-11 15:20:22,الشعر,15,5,49.84,1.03,43.31,26.2,طبيعي
2026-07-11 15:22:33,العدين,15,5,32.09,0.89,28.81,27.5,طبيعي
2026-07-11 15:41:35,ذي السفال,15,5,45.76,0.69,53.17,30.0,طبيعي
2026-07-11 15:43:43,فرع العدين,15,5,31.26,0.17,56.43,26.5,طبيعي
2026-07-11 15:44:01,السياني,15,5,42.61,0.77,37.81,31.7,طبيعي
2026-07-11 15:48:44,النادرة,15,5,37.83,1.14,39.51,28.3,طبيعي
2026-07-11 16:01:55,ذي السفال,16,5,17.48,0.31,45.36,20.1,طبيعي
2026-07-11 16:29:33,القفر,16,5,23.36,0.56,56.3,21.0,طبيعي
2026-07-11 17:05:53,المخادر,17,5,36.38,0.34,27.84,19.8,طبيعي
2026-07-11 18:09:20,المخادر,18,5,94.95,3.92,96.96,20.4,ازدحام (ذروة المساء)
2026-07-11 18:40:07,المركز (المشنة والظهار),18,5,147.2,2.79,96.24,18.4,ازدحام (ذروة المساء)
2026-07-11 18:41:02,ذي السفال,18,5,151.71,1.4,86.22,19.0,ازدحام (ذروة المساء)
2026-07-11 18:56:32,بعدان,18,5,157.54,1.16,85.42,20.7,ازدحام (ذروة المساء)
2026-07-11 18:56:47,حزم العدين,18,5,162.99,4.09,90.46,16.7,ازدحام (ذروة المساء)
2026-07-11 19:18:09,المخادر,19,5,172.38,4.34,89.33,21.1,ازدحام (ذروة المساء)
2026-07-11 19:53:55,السياني,19,5,161.76,3.9,85.03,23.6,ازدحام (ذروة المساء)
2026-07-11 20:02:56,المخادر,20,5,170.04,3.32,94.31,17.6,ازدحام (ذروة المساء)
2026-07-11 20:06:24,فرع العدين,20,5,97.1,1.28,95.52,19.2,ازدحام (ذروة المساء)
2026-07-11 20:08:12,بعدان,20,5,154.65,4.11,94.05,19.1,ازدحام (ذروة المساء)
2026-07-11 20:12:02,حزم العدين,20,5,151.26,4.06,97.79,21.4,ازدحام (ذروة المساء)
2026-07-11 20:25:46,جبلة,20,5,189.13,3.87,96.61,20.3,ازدحام (ذروة المساء)
2026-07-11 20:56:25,القفر,20,5,147.72,1.15,91.8,18.0,ازدحام (ذروة المساء)
2026-07-11 21:11:16,السبرة,21,5,171.67,1.24,91.53,17.2,ازدحام (ذروة المساء)
2026-07-11 21:53:57,الرضمة,21,5,117.54,2.07,94.42,19.3,ازدحام (ذروة المساء)
2026-07-11 22:42:22,القفر,22,5,175.76,4.21,96.51,23.0,ازدحام (ذروة المساء)
2026-07-11 23:03:54,السياني,23,5,127.01,1.1,85.17,23.9,ازدحام (ذروة المساء)
2026-07-11 23:23:10,بعدان,23,5,154.57,1.16,87.32,20.1,ازدحام (ذروة المساء)
2026-07-11 23:37:14,فرع العدين,23,5,154.58,3.23,85.36,16.5,ازدحام (ذروة المساء)
2026-07-11 23:58:24,الرضمة,23,5,150.58,2.28,94.48,18.1,ازدحام (ذروة المساء)
2026-07-12 00:18:25,القفر,0,6,106.74,4.4,86.47,20.6,ازدحام (ذروة المساء)
2026-07-12 00:34:08,السدة,0,6,93.9,1.11,90.38,24.6,ازدحام (ذروة المساء)
2026-07-12 00:43:34,يريم,0,6,104.71,2.71,89.38,19.0,ازدحام (ذروة المساء)
2026-07-12 00:50:49,العدين,0,6,178.84,3.11,89.4,24.6,ازدحام (ذروة المساء)
2026-07-12 01:05:41,السبرة,1,6,105.16,1.11,93.5,15.9,ازدحام (ذروة المساء)
2026-07-12 01:39:33,النادرة,1,6,143.23,1.59,91.69,24.8,ازدحام (ذروة المساء)
2026-07-12 02:29:01,السدة,2,6,21.81,0.07,30.37,18.0,طبيعي
2026-07-12 02:33:58,القفر,2,6,34.07,0.2,53.23,17.4,طبيعي
2026-07-12 03:17:43,السدة,3,6,22.26,0.94,52.67,16.5,طبيعي
2026-07-12 03:22:05,المخادر,3,6,36.72,0.24,42.78,21.2,طبيعي
2026-07-12 03:50:23,العدين,3,6,22.97,1.16,41.72,19.8,طبيعي
2026-07-12 04:00:14,الرضمة,4,6,16.33,0.9,38.34,18.5,طبيعي
2026-07-12 04:06:50,العدين,4,6,45.7,1.13,31.03,22.9,طبيعي
2026-07-12 04:16:20,الشعر,4,6,32.22,0.36,50.18,15.9,طبيعي
2026-07-12 04:21:43,الرضمة,4,6,28.53,0.61,50.47,17.0,طبيعي
2026-07-12 04:26:56,المخادر,4,6,30.96,0.53,55.78,22.3,طبيعي
2026-07-12 04:29:33,فرع العدين,4,6,22.02,0.13,58.24,20.7,طبيعي
2026-07-12 05:02:50,السبرة,5,6,23.41,0.37,31.94,21.4,طبيعي
2026-07-12 05:14:25,العدين,5,6,47.42,0.02,45.06,20.1,طبيعي
2026-07-12 05:28:16,الرضمة,5,6,37.14,0.77,41.09,23.7,طبيعي
2026-07-12 05:44:19,ذي السفال,5,6,351.52,22.08,28.43,17.8,عطل (قطع كابل/برج منفصل)
2026-07-12 06:02:33,بعدان,6,6,26.96,0.76,21.77,15.0,طبيعي
2026-07-12 06:12:18,المخادر,6,6,38.05,0.92,50.76,22.5,طبيعي
2026-07-12 06:40:55,جبلة,6,6,40.31,0.34,35.96,16.0,طبيعي
2026-07-12 06:59:30,حبيش,6,6,37.12,0.69,41.97,18.1,طبيعي
2026-07-12 07:12:13,المخادر,7,6,25.48,0.09,40.9,24.6,طبيعي
2026-07-12 07:19:11,يريم,7,6,20.08,0.85,39.13,17.4,طبيعي
2026-07-12 07:50:22,جبلة,7,6,47.52,0.49,52.14,17.8,طبيعي
2026-07-12 07:56:19,بعدان,7,6,37.42,1.17,29.04,19.8,طبيعي
2026-07-12 09:04:20,السبرة,9,6,30.89,0.99,54.68,22.2,طبيعي
2026-07-12 09:34:43,المخادر,9,6,43.79,0.96,48.56,17.4,طبيعي
2026-07-12 10:34:43,النادرة,10,6,24.5,0.6,51.01,16.4,طبيعي
2026-07-12 11:38:00,المخادر,11,6,24.5,0.48,48.87,23.2,طبيعي
2026-07-12 12:09:55,السبرة,12,6,24.67,0.85,21.87,29.1,طبيعي
2026-07-12 12:20:35,المخادر,12,6,47.92,0.1,33.61,28.8,طبيعي
2026-07-12 12:45:37,المركز (المشنة والظهار),12,6,45.33,0.69,42.6,26.8,طبيعي
2026-07-12 12:54:03,المخادر,12,6,47.77,0.81,35.09,28.5,طبيعي
2026-07-12 12:57:18,المركز (المشنة والظهار),12,6,38.65,0.17,53.77,31.6,طبيعي
2026-07-12 13:13:11,الرضمة,13,6,41.64,1.14,58.64,30.0,طبيعي
2026-07-12 13:24:25,ذي السفال,13,6,37.55,0.06,51.27,26.6,طبيعي
2026-07-12 13:40:14,الشعر,13,6,31.66,0.13,54.63,28.3,طبيعي
2026-07-12 13:55:37,السدة,13,6,41.86,0.5,22.09,28.2,طبيعي
2026-07-12 14:01:57,جبلة,14,6,31.53,1.06,46.29,27.3,طبيعي
2026-07-12 14:06:50,المخادر,14,6,28.82,1.12,21.44,30.5,طبيعي
2026-07-12 14:30:35,السدة,14,6,28.83,0.86,45.79,27.9,طبيعي
2026-07-12 14:35:14,النادرة,14,6,38.34,0.99,21.72,26.5,طبيعي
2026-07-12 14:35:26,القفر,14,6,23.47,1.09,47.52,26.6,طبيعي
2026-07-12 14:36:38,السبرة,14,6,32.25,0.49,36.55,26.7,طبيعي
2026-07-12 14:39:00,الرضمة,14,6,28.92,0.91,21.67,31.3,طبيعي
2026-07-12 14:58:08,الشعر,14,6,49.16,0.15,40.85,30.6,طبيعي
2026-07-12 15:06:55,فرع العدين,15,6,24.3,0.02,24.81,30.8,طبيعي
2026-07-12 15:28:51,المركز (المشنة والظهار),15,6,37.47,0.68,28.93,30.4,طبيعي
2026-07-12 15:50:18,النادرة,15,6,38.65,0.66,55.17,29.3,طبيعي
2026-07-12 15:54:06,السياني,15,6,46.48,0.85,26.09,27.2,طبيعي
2026-07-12 16:59:13,جبلة,16,6,31.58,0.07,49.9,19.8,طبيعي
2026-07-12 17:09:24,ذي السفال,17,6,37.78,0.77,41.23,17.4,طبيعي
2026-07-12 17:27:04,ذي السفال,17,6,36.69,1.08,49.03,17.0,طبيعي
2026-07-12 17:27:37,المخادر,17,6,33.45,1.09,59.27,17.8,طبيعي
2026-07-12 17:27:56,الرضمة,17,6,47.11,0.35,33.81,17.6,طبيعي
2026-07-12 17:35:12,فرع العدين,17,6,39.15,1.12,47.6,15.6,طبيعي
2026-07-12 17:57:20,ذي السفال,17,6,48.53,0.64,25.37,19.5,طبيعي
2026-07-12 18:10:38,حزم العدين,18,6,170.7,2.61,88.85,15.8,ازدحام (ذروة المساء)
2026-07-12 18:11:27,المخادر,18,6,176.4,2.68,92.85,19.6,ازدحام (ذروة المساء)
2026-07-12 18:29:45,القفر,18,6,169.31,3.99,98.74,23.4,ازدحام (ذروة المساء)
2026-07-12 18:59:15,حبيش,18,6,139.82,2.42,93.91,16.1,ازدحام (ذروة المساء)
2026-07-12 19:15:56,القفر,19,6,149.36,1.26,91.12,17.6,ازدحام (ذروة المساء)
2026-07-12 19:36:42,حبيش,19,6,180.79,4.3,96.1,16.9,ازدحام (ذروة المساء)
2026-07-12 19:36:58,الشعر,19,6,106.17,2.67,95.6,24.8,ازدحام (ذروة المساء)
2026-07-12 19:54:51,فرع العدين,19,6,168.13,4.36,91.42,17.3,ازدحام (ذروة المساء)
2026-07-12 19:54:56,القفر,19,6,125.7,4.24,85.13,15.1,ازدحام (ذروة المساء)
2026-07-12 20:00:23,الرضمة,20,6,107.79,2.8,96.31,15.5,ازدحام (ذروة المساء)
2026-07-12 20:11:39,العدين,20,6,179.46,1.0,90.64,17.5,ازدحام (ذروة المساء)
2026-07-12 20:30:22,جبلة,20,6,166.1,2.3,85.63,24.9,ازدحام (ذروة المساء)
2026-07-12 20:31:22,السدة,20,6,307.95,17.76,91.22,15.6,عطل (قطع كابل/برج منفصل)
2026-07-12 20:32:31,المخادر,20,6,109.16,4.21,88.37,21.6,ازدحام (ذروة المساء)
2026-07-12 20:46:38,يريم,20,6,112.87,4.35,95.52,23.4,ازدحام (ذروة المساء)
2026-07-12 20:57:46,المخادر,20,6,161.92,2.97,91.04,17.2,ازدحام (ذروة المساء)
2026-07-12 20:58:02,القفر,20,6,125.31,4.13,88.95,22.6,ازدحام (ذروة المساء)
2026-07-12 21:22:55,السياني,21,6,172.32,4.11,95.68,19.0,ازدحام (ذروة المساء)
2026-07-12 21:23:08,المخادر,21,6,123.16,3.99,87.61,20.9,ازدحام (ذروة المساء)
2026-07-12 21:40:36,النادرة,21,6,136.0,1.33,97.31,18.0,ازدحام (ذروة المساء)
2026-07-12 22:28:40,النادرة,22,6,155.47,1.53,95.8,21.9,ازدحام (ذروة المساء)
2026-07-12 22:41:07,المخادر,22,6,166.55,1.0,86.79,15.4,ازدحام (ذروة المساء)
2026-07-12 22:59:23,حبيش,22,6,112.61,2.06,98.62,15.5,ازدحام (ذروة المساء)
2026-07-12 23:24:07,السدة,23,6,109.11,2.09,85.73,23.8,ازدحام (ذروة المساء)
2026-07-12 23:37:09,النادرة,23,6,132.26,2.06,96.88,22.4,ازدحام (ذروة المساء)
2026-07-12 23:40:01,الشعر,23,6,127.09,4.16,87.54,23.2,ازدحام (ذروة المساء)
2026-07-13 00:09:03,بعدان,0,0,144.25,1.52,95.67,17.2,ازدحام (ذروة المساء)
2026-07-13 00:59:48,يريم,0,0,168.06,3.04,87.34,22.1,ازدحام (ذروة المساء)
2026-07-13 01:17:36,يريم,1,0,184.92,3.21,90.06,19.8,ازدحام (ذروة المساء)
2026-07-13 01:22:32,العدين,1,0,140.89,2.29,92.19,16.0,ازدحام (ذروة المساء)
2026-07-13 01:25:26,جبلة,1,0,136.17,4.22,95.0,22.0,ازدحام (ذروة المساء)
2026-07-13 02:20:13,بعدان,2,0,16.08,0.06,33.78,23.5,طبيعي
2026-07-13 02:41:37,حبيش,2,0,44.98,0.84,59.14,18.4,طبيعي
2026-07-13 02:58:15,فرع العدين,2,0,25.92,0.58,41.97,19.4,طبيعي
2026-07-13 03:05:59,النادرة,3,0,44.36,0.01,21.01,18.8,طبيعي
2026-07-13 03:28:02,حزم العدين,3,0,34.56,0.6,23.9,23.4,طبيعي
2026-07-13 03:41:16,المركز (المشنة والظهار),3,0,32.67,0.86,22.07,24.7,طبيعي
2026-07-13 04:41:58,المخادر,4,0,48.34,0.27,48.58,24.6,طبيعي
2026-07-13 04:46:45,النادرة,4,0,43.57,0.6,32.66,21.3,طبيعي
2026-07-13 04:48:22,حزم العدين,4,0,44.15,1.09,42.87,21.2,طبيعي
2026-07-13 05:25:09,الشعر,5,0,15.69,0.47,27.48,16.6,طبيعي
2026-07-13 05:43:01,القفر,5,0,40.64,0.49,33.36,21.2,طبيعي
2026-07-13 06:05:43,المركز (المشنة والظهار),6,0,38.99,0.4,37.31,17.9,طبيعي
2026-07-13 06:15:13,فرع العدين,6,0,42.47,0.88,59.28,18.8,طبيعي
2026-07-13 06:59:14,المخادر,6,0,15.4,0.54,56.59,24.4,طبيعي
2026-07-13 07:09:38,جبلة,7,0,29.13,0.89,24.53,24.7,طبيعي
2026-07-13 07:15:01,ذي السفال,7,0,17.59,0.73,40.79,17.0,طبيعي
2026-07-13 07:21:42,السدة,7,0,37.99,1.16,31.5,17.7,طبيعي
2026-07-13 07:37:46,بعدان,7,0,17.39,0.52,57.02,16.7,طبيعي
2026-07-13 07:41:39,السدة,7,0,15.53,1.16,30.7,21.5,طبيعي
2026-07-13 08:03:06,يريم,8,0,35.42,0.63,46.88,19.5,طبيعي
2026-07-13 08:39:17,جبلة,8,0,18.71,0.19,57.87,23.7,طبيعي
2026-07-13 09:01:35,الشعر,9,0,36.88,0.45,50.89,15.1,طبيعي
2026-07-13 09:11:41,المركز (المشنة والظهار),9,0,23.86,0.54,43.32,15.2,طبيعي
2026-07-13 09:29:16,النادرة,9,0,40.88,0.26,44.69,22.3,طبيعي
2026-07-13 10:01:49,يريم,10,0,18.24,0.9,37.34,15.1,طبيعي
2026-07-13 10:04:41,فرع العدين,10,0,40.32,0.01,37.38,17.6,طبيعي
2026-07-13 11:47:05,السبرة,11,0,39.53,0.24,46.83,20.5,طبيعي
2026-07-13 11:55:01,فرع العدين,11,0,23.69,0.26,20.55,22.4,طبيعي
2026-07-13 12:12:40,الشعر,12,0,29.87,0.26,34.19,31.5,طبيعي
2026-07-13 12:49:10,الشعر,12,0,44.35,0.97,58.06,26.5,طبيعي
2026-07-13 13:21:03,المخادر,13,0,293.72,21.1,35.9,30.7,عطل (قطع كابل/برج منفصل)
2026-07-13 13:37:18,السبرة,13,0,33.84,0.32,43.38,31.5,طبيعي
2026-07-13 13:42:07,العدين,13,0,30.9,0.76,51.5,30.0,طبيعي
2026-07-13 13:46:00,حبيش,13,0,37.73,1.12,37.7,28.6,طبيعي
2026-07-13 13:53:36,جبلة,13,0,35.96,0.24,51.4,29.0,طبيعي
2026-07-13 13:59:38,بعدان,13,0,47.45,0.13,39.64,26.3,طبيعي
2026-07-13 14:41:22,حزم العدين,14,0,47.34,0.13,36.35,26.1,طبيعي
2026-07-13 14:51:31,السبرة,14,0,45.86,0.98,46.57,27.1,طبيعي
2026-07-13 15:13:15,السدة,15,0,47.36,0.53,20.32,30.8,طبيعي
2026-07-13 15:28:07,المخادر,15,0,48.35,0.39,56.55,27.8,طبيعي
2026-07-13 15:50:24,يريم,15,0,26.15,1.08,29.27,27.6,طبيعي
2026-07-13 16:09:02,المخادر,16,0,45.06,0.81,27.75,20.0,طبيعي
2026-07-13 16:09:46,الشعر,16,0,36.37,0.19,37.57,22.5,طبيعي
2026-07-13 16:22:11,المخادر,16,0,32.13,0.52,35.39,22.2,طبيعي
2026-07-13 16:32:48,جبلة,16,0,25.39,0.65,51.58,20.3,طبيعي
2026-07-13 16:39:41,الرضمة,16,0,19.25,0.76,55.27,22.3,طبيعي
2026-07-13 17:06:41,جبلة,17,0,23.59,0.07,44.31,20.2,طبيعي
2026-07-13 17:10:55,فرع العدين,17,0,49.52,0.5,42.88,22.5,طبيعي
2026-07-13 17:29:12,المركز (المشنة والظهار),17,0,39.58,0.21,47.86,20.4,طبيعي
2026-07-13 17:58:43,المخادر,17,0,33.64,0.14,45.26,23.7,طبيعي
2026-07-13 18:02:17,بعدان,18,0,110.63,2.37,94.69,16.4,ازدحام (ذروة المساء)
2026-07-13 18:06:15,بعدان,18,0,167.65,3.14,98.32,22.7,ازدحام (ذروة المساء)
2026-07-13 18:06:31,السدة,18,0,158.86,1.89,93.8,20.6,ازدحام (ذروة المساء)
2026-07-13 18:26:34,ذي السفال,18,0,172.14,3.95,96.71,20.4,ازدحام (ذروة المساء)
2026-07-13 18:29:14,ذي السفال,18,0,172.06,2.42,92.15,20.3,ازدحام (ذروة المساء)
2026-07-13 18:38:57,الرضمة,18,0,170.35,4.16,90.43,15.8,ازدحام (ذروة المساء)
2026-07-13 19:27:17,السياني,19,0,144.18,4.39,90.45,23.8,ازدحام (ذروة المساء)
2026-07-13 19:32:39,السبرة,19,0,333.86,13.46,90.26,15.7,عطل (قطع كابل/برج منفصل)
2026-07-13 19:42:03,السدة,19,0,96.87,2.29,90.22,18.5,ازدحام (ذروة المساء)
2026-07-13 19:50:43,الرضمة,19,0,90.84,1.76,94.92,21.6,ازدحام (ذروة المساء)
2026-07-13 19:54:25,السبرة,19,0,99.54,1.36,93.85,18.7,ازدحام (ذروة المساء)
2026-07-13 19:57:09,النادرة,19,0,168.2,3.63,93.17,22.7,ازدحام (ذروة المساء)
2026-07-13 20:24:40,السبرة,20,0,161.32,2.35,87.9,15.1,ازدحام (ذروة المساء)
2026-07-13 21:18:58,حبيش,21,0,165.87,3.09,97.72,22.5,ازدحام (ذروة المساء)
2026-07-13 21:30:58,النادرة,21,0,165.83,2.07,92.58,23.5,ازدحام (ذروة المساء)
2026-07-13 21:31:08,الرضمة,21,0,121.38,1.85,87.83,17.7,ازدحام (ذروة المساء)
2026-07-13 21:32:26,القفر,21,0,145.79,3.05,95.44,22.2,ازدحام (ذروة المساء)
2026-07-13 21:37:47,المخادر,21,0,144.93,2.87,91.04,24.6,ازدحام (ذروة المساء)
2026-07-13 22:32:53,السدة,22,0,116.95,1.67,89.54,21.4,ازدحام (ذروة المساء)
2026-07-13 23:05:11,المخادر,23,0,96.31,3.72,96.53,21.5,ازدحام (ذروة المساء)
2026-07-13 23:15:11,حبيش,23,0,164.78,1.53,95.83,22.9,ازدحام (ذروة المساء)
2026-07-13 23:17:20,العدين,23,0,177.92,1.85,85.47,17.6,ازدحام (ذروة المساء)
2026-07-14 00:00:39,حزم العدين,0,1,179.79,4.11,89.52,21.7,ازدحام (ذروة المساء)
2026-07-14 00:21:21,بعدان,0,1,174.49,1.87,96.56,25.0,ازدحام (ذروة المساء)
2026-07-14 01:10:33,حبيش,1,1,122.66,3.62,98.98,15.9,ازدحام (ذروة المساء)
2026-07-14 01:20:57,يريم,1,1,147.12,2.06,91.52,15.1,ازدحام (ذروة المساء)
2026-07-14 01:22:20,السدة,1,1,168.37,2.98,90.05,15.2,ازدحام (ذروة المساء)
2026-07-14 01:22:27,الشعر,1,1,91.71,4.21,85.22,18.1,ازدحام (ذروة المساء)
2026-07-14 01:54:36,النادرة,1,1,151.95,2.97,96.72,15.4,ازدحام (ذروة المساء)
2026-07-14 02:21:25,يريم,2,1,37.34,0.88,22.77,18.9,طبيعي
2026-07-14 02:32:29,الرضمة,2,1,45.39,0.45,42.78,20.8,طبيعي
2026-07-14 02:33:14,العدين,2,1,30.51,0.59,38.77,21.3,طبيعي
2026-07-14 02:53:38,يريم,2,1,16.87,0.55,43.73,22.2,طبيعي
2026-07-14 02:54:07,المخادر,2,1,37.11,0.07,57.0,16.1,طبيعي
2026-07-14 03:14:08,ذي السفال,3,1,41.17,0.97,42.19,15.7,طبيعي
2026-07-14 03:21:05,السياني,3,1,38.37,1.0,38.21,22.1,طبيعي
2026-07-14 03:47:58,المخادر,3,1,39.49,1.01,44.39,22.8,طبيعي
2026-07-14 03:49:16,حبيش,3,1,29.07,0.18,39.54,20.4,طبيعي
2026-07-14 04:14:18,حبيش,4,1,40.92,0.11,23.14,21.4,طبيعي
2026-07-14 04:17:00,السياني,4,1,47.05,0.74,29.23,15.7,طبيعي
2026-07-14 04:42:00,حزم العدين,4,1,45.2,1.06,28.45,21.6,طبيعي
2026-07-14 05:35:58,ذي السفال,5,1,46.41,0.75,21.2,25.0,طبيعي
2026-07-14 06:02:28,السياني,6,1,19.48,0.42,51.04,24.4,طبيعي
2026-07-14 06:24:09,القفر,6,1,47.83,0.1,54.1,23.2,طبيعي
2026-07-14 06:27:12,المخادر,6,1,31.62,0.07,26.72,19.2,طبيعي
2026-07-14 06:35:08,فرع العدين,6,1,41.58,1.16,58.92,16.5,طبيعي
2026-07-14 06:46:12,السياني,6,1,22.69,0.02,45.22,17.1,طبيعي
2026-07-14 06:48:34,السبرة,6,1,49.14,0.2,32.1,18.5,طبيعي
2026-07-14 07:01:34,المخادر,7,1,20.42,0.1,54.59,18.4,طبيعي
2026-07-14 07:02:23,الرضمة,7,1,19.8,0.7,52.15,20.6,طبيعي
2026-07-14 07:11:34,حزم العدين,7,1,21.1,1.05,20.13,18.1,طبيعي
2026-07-14 07:57:58,يريم,7,1,29.65,0.55,22.28,23.2,طبيعي
2026-07-14 08:06:25,الشعر,8,1,38.25,0.24,59.67,20.5,طبيعي
2026-07-14 10:05:39,بعدان,10,1,47.91,0.02,50.61,20.6,طبيعي
2026-07-14 10:22:19,المخادر,10,1,31.91,1.01,39.7,22.4,طبيعي
2026-07-14 10:32:24,السدة,10,1,39.45,0.5,24.93,23.0,طبيعي
2026-07-14 10:48:29,السياني,10,1,21.14,0.68,58.06,17.0,طبيعي
2026-07-14 11:15:35,حزم العدين,11,1,34.34,0.45,29.19,21.4,طبيعي
2026-07-14 11:19:34,حبيش,11,1,20.79,1.03,54.19,16.3,طبيعي
2026-07-14 11:22:37,جبلة,11,1,35.18,0.67,44.15,24.0,طبيعي
2026-07-14 11:31:39,حبيش,11,1,27.86,0.1,51.91,18.7,طبيعي
2026-07-14 11:41:49,العدين,11,1,22.72,0.26,46.91,16.8,طبيعي
2026-07-14 12:05:18,بعدان,12,1,36.82,0.72,50.07,29.5,طبيعي
2026-07-14 12:40:16,المخادر,12,1,34.4,0.24,30.61,27.4,طبيعي
2026-07-14 13:53:36,السياني,13,1,25.2,0.25,21.6,31.5,طبيعي
2026-07-14 14:12:47,المخادر,14,1,41.62,0.19,38.65,28.8,طبيعي
2026-07-14 14:13:41,المخادر,14,1,47.73,0.45,48.16,29.1,طبيعي
2026-07-14 14:32:44,المخادر,14,1,22.16,0.41,21.22,27.0,طبيعي
2026-07-14 14:42:53,فرع العدين,14,1,32.54,0.06,40.39,31.5,طبيعي
2026-07-14 14:47:02,المركز (المشنة والظهار),14,1,49.87,0.96,57.14,31.1,طبيعي
2026-07-14 14:55:11,الشعر,14,1,40.36,0.13,21.98,27.4,طبيعي
2026-07-14 15:04:35,السياني,15,1,36.38,0.24,47.82,31.5,طبيعي
2026-07-14 15:12:49,بعدان,15,1,23.29,0.81,50.91,26.8,طبيعي
2026-07-14 15:21:15,حبيش,15,1,41.23,0.52,32.72,28.2,طبيعي
2026-07-14 15:33:37,السبرة,15,1,16.05,1.15,33.8,27.4,طبيعي
2026-07-14 16:02:22,بعدان,16,1,38.75,0.38,44.46,17.7,طبيعي
2026-07-14 16:03:42,العدين,16,1,24.71,0.34,49.56,23.8,طبيعي
2026-07-14 16:26:43,السبرة,16,1,49.65,0.37,44.91,22.1,طبيعي
2026-07-14 16:36:52,السياني,16,1,18.11,1.19,53.98,18.1,طبيعي
2026-07-14 16:40:08,القفر,16,1,47.5,0.07,34.9,16.9,طبيعي
2026-07-14 16:46:52,الشعر,16,1,26.95,0.54,30.92,22.1,طبيعي
2026-07-14 17:13:39,السدة,17,1,38.17,0.9,38.84,17.5,طبيعي
2026-07-14 17:27:51,يريم,17,1,19.02,1.13,31.77,16.8,طبيعي
2026-07-14 17:40:25,السدة,17,1,29.39,0.48,46.54,17.1,طبيعي
2026-07-14 17:45:59,القفر,17,1,39.19,0.33,32.56,24.1,طبيعي
2026-07-14 18:00:38,السدة,18,1,173.09,1.42,91.02,18.4,ازدحام (ذروة المساء)
2026-07-14 18:10:38,المركز (المشنة والظهار),18,1,184.99,1.48,94.55,16.2,ازدحام (ذروة المساء)
2026-07-14 18:28:41,العدين,18,1,111.79,1.05,85.63,18.6,ازدحام (ذروة المساء)
2026-07-14 18:42:42,السدة,18,1,179.84,2.4,94.2,20.7,ازدحام (ذروة المساء)
2026-07-14 19:03:53,السبرة,19,1,168.0,1.35,88.56,15.8,ازدحام (ذروة المساء)
2026-07-14 19:25:21,العدين,19,1,111.47,1.24,98.73,16.2,ازدحام (ذروة المساء)
2026-07-14 19:29:23,المركز (المشنة والظهار),19,1,176.35,1.78,93.64,22.0,ازدحام (ذروة المساء)
2026-07-14 19:52:03,المخادر,19,1,288.95,24.49,89.15,20.7,عطل (قطع كابل/برج منفصل)
2026-07-14 19:56:03,فرع العدين,19,1,92.73,2.83,86.62,16.4,ازدحام (ذروة المساء)
2026-07-14 19:58:13,العدين,19,1,147.76,2.26,88.54,21.1,ازدحام (ذروة المساء)
2026-07-14 20:07:14,السبرة,20,1,169.39,1.55,97.54,15.8,ازدحام (ذروة المساء)
2026-07-14 20:30:25,المخادر,20,1,138.21,3.94,91.53,15.8,ازدحام (ذروة المساء)
2026-07-14 20:40:19,فرع العدين,20,1,166.19,3.74,93.07,16.4,ازدحام (ذروة المساء)
2026-07-14 20:51:55,السدة,20,1,97.66,2.47,94.51,15.2,ازدحام (ذروة المساء)
2026-07-14 21:03:44,فرع العدين,21,1,106.12,3.3,90.71,19.8,ازدحام (ذروة المساء)
2026-07-14 21:06:46,السبرة,21,1,112.4,1.84,96.83,24.3,ازدحام (ذروة المساء)
2026-07-14 21:08:57,الرضمة,21,1,154.82,1.81,94.71,15.4,ازدحام (ذروة المساء)
2026-07-14 21:37:29,الشعر,21,1,133.82,4.15,89.48,15.5,ازدحام (ذروة المساء)
2026-07-14 21:41:06,السدة,21,1,157.58,3.3,90.78,18.5,ازدحام (ذروة المساء)
2026-07-14 21:53:00,فرع العدين,21,1,92.92,4.18,92.79,17.9,ازدحام (ذروة المساء)
2026-07-14 22:13:45,المخادر,22,1,121.77,4.39,86.34,22.1,ازدحام (ذروة المساء)
2026-07-14 23:06:12,بعدان,23,1,183.43,4.21,97.41,17.2,ازدحام (ذروة المساء)
2026-07-14 23:07:08,الشعر,23,1,143.13,3.37,95.53,19.0,ازدحام (ذروة المساء)
2026-07-14 23:45:39,جبلة,23,1,173.29,2.89,87.05,23.2,ازدحام (ذروة المساء)
2026-07-15 00:01:58,حزم العدين,0,2,140.05,2.52,95.75,16.1,ازدحام (ذروة المساء)
2026-07-15 00:13:50,ذي السفال,0,2,122.52,1.14,93.02,18.1,ازدحام (ذروة المساء)
2026-07-15 00:22:52,الرضمة,0,2,122.43,1.82,94.75,22.1,ازدحام (ذروة المساء)
2026-07-15 00:33:48,حبيش,0,2,128.23,3.17,86.85,19.4,ازدحام (ذروة المساء)
2026-07-15 00:41:11,يريم,0,2,155.95,3.41,93.45,15.3,ازدحام (ذروة المساء)
2026-07-15 01:01:20,ذي السفال,1,2,178.71,2.47,85.92,17.0,ازدحام (ذروة المساء)
2026-07-15 01:45:36,جبلة,1,2,165.73,4.14,90.85,16.7,ازدحام (ذروة المساء)
